pos.x pos.y vol rho vel.x vel.y p a mu k k-vibroelectronic shock-detector massf-N2 massf-O2 massf-N massf-O massf-NO massf-N2+ massf-O2+ massf-N+ massf-O+ massf-NO+ massf-e- dt_subcycle e T e-vibroelectronic T-vibroelectronic dt_local M_local pitot_p total_p total_h molef-N2 molef-O2 molef-N molef-O molef-NO molef-N2+ molef-O2+ molef-N+ molef-O+ molef-NO+ molef-e-
 -0.00726084 3.64386e-06 1.04866e-11 0.0466438 19.2521 0.63854 221931 2568.85 0.000232526 0.490304 0.148538 0 0.138495 3.48163e-05 0.617885 0.227149 0.00315436 0.000257833 8.53504e-07 0.00877452 0.00381537 0.000432637 4.87448e-07 -1 3.29813e+07 8779.49 1.92419e+06 9199.28 5.71143e-09 0.00749857 221940 221940 3.77395e+07 0.0758983 1.67037e-05 0.677231 0.217957 0.00161386 0.000141301 4.0949e-07 0.00961765 0.0036611 0.000221353 0.0136412
 -0.00726228 3.64412e-06 1.06175e-11 0.0463095 19.5944 0.642718 221929 2578.06 0.000233356 0.492505 0.15034 0 0.133835 3.38513e-05 0.622178 0.227112 0.00308767 0.000258027 8.59315e-07 0.00917511 0.00389118 0.000428772 5.05671e-07 -1 3.32222e+07 8815.2 1.94647e+06 9239.94 5.74953e-09 0.00760453 221938 221938 3.80147e+07 0.0731178 1.61905e-05 0.679827 0.217248 0.00157486 0.00014097 4.11004e-07 0.0100257 0.00372232 0.000218698 0.0141074
 -0.00726375 3.64439e-06 1.07501e-11 0.0459771 19.943 0.646904 221927 2587.33 0.000234182 0.494692 0.152166 0 0.12921 3.28953e-05 0.626418 0.227073 0.00302016 0.000258036 8.65085e-07 0.00959334 0.00396906 0.000424829 5.2465e-07 -1 3.34641e+07 8851.2 1.96908e+06 9280.66 5.78771e-09 0.00771201 221936 221936 3.82912e+07 0.0703733 1.56848e-05 0.68235 0.216541 0.00153567 0.000140541 4.12488e-07 0.0104503 0.00378511 0.000216019 0.0145918
 -0.00726523 3.64467e-06 1.08844e-11 0.0456466 20.298 0.651095 221924 2596.65 0.000235003 0.496866 0.154015 0 0.124623 3.1949e-05 0.630602 0.227032 0.00295189 0.000257862 8.7084e-07 0.0100298 0.00404908 0.000420818 5.44413e-07 -1 3.3707e+07 8887.53 1.99204e+06 9321.44 5.82596e-09 0.00782103 221934 221934 3.8569e+07 0.0676663 1.51867e-05 0.684795 0.215837 0.00149635 0.000140014 4.13955e-07 0.0108922 0.00384953 0.000213321 0.0150949
 -0.00726674 3.64495e-06 1.10203e-11 0.0453178 20.6597 0.655292 221922 2606.03 0.00023582 0.499026 0.155886 0 0.120078 3.10128e-05 0.634726 0.22699 0.00288294 0.000257508 8.76607e-07 0.0104852 0.0041313 0.000416749 5.64986e-07 -1 3.39509e+07 8924.19 2.01536e+06 9362.27 5.86429e-09 0.00793163 221932 221932 3.88482e+07 0.0649986 1.46965e-05 0.68716 0.215135 0.00145691 0.000139393 4.15419e-07 0.0113518 0.00391566 0.000210611 0.0156173
 -0.00726826 3.64523e-06 1.1158e-11 0.0449908 21.028 0.659495 221920 2615.46 0.000236633 0.50117 0.157781 0 0.115578 3.00872e-05 0.638785 0.226946 0.00281339 0.000256976 8.82418e-07 0.01096 0.00421582 0.000412633 5.86398e-07 -1 3.41958e+07 8961.22 2.03902e+06 9403.14 5.90269e-09 0.00804382 221930 221930 3.91285e+07 0.0623719 1.42143e-05 0.689441 0.214435 0.00141742 0.00013868 4.16894e-07 0.0118296 0.00398356 0.000207893 0.0161596
 -0.0072698 3.64551e-06 1.12973e-11 0.0446656 21.4032 0.663703 221917 2624.96 0.00023744 0.503298 0.159698 0 0.111128 2.91727e-05 0.642776 0.226899 0.0027433 0.000256272 8.88301e-07 0.0114551 0.00430271 0.000408479 6.08676e-07 -1 3.44415e+07 8998.62 2.06305e+06 9444.06 5.94116e-09 0.00815763 221927 221927 3.94101e+07 0.0597878 1.37403e-05 0.691636 0.213739 0.0013779 0.000137879 4.18396e-07 0.0123263 0.00405328 0.000205174 0.0167225
 -0.00727136 3.6458e-06 1.14385e-11 0.044342 21.7853 0.667917 221915 2634.51 0.000238242 0.50541 0.161637 0 0.106731 2.82699e-05 0.646693 0.226851 0.00267277 0.000255401 8.94289e-07 0.0119709 0.00439206 0.000404296 6.3185e-07 -1 3.4688e+07 9036.44 2.08742e+06 9485.01 5.97968e-09 0.0082731 221925 221925 3.96929e+07 0.0572481 1.32748e-05 0.693741 0.213045 0.0013384 0.000136994 4.1994e-07 0.0128423 0.00412491 0.000202457 0.0173065
 -0.00727294 3.64609e-06 1.15814e-11 0.04402 22.1746 0.672134 221912 2644.12 0.000239039 0.507504 0.163598 0 0.102391 2.73794e-05 0.650532 0.2268 0.00260187 0.000254369 9.00416e-07 0.0125082 0.00448396 0.000400095 6.55948e-07 -1 3.49354e+07 9074.68 2.11216e+06 9526 6.01826e-09 0.00839023 221923 221923 3.99768e+07 0.0547545 1.28178e-05 0.695754 0.212355 0.00129897 0.000136029 4.21541e-07 0.0133782 0.00419852 0.000199749 0.0179123
 -0.00727453 3.64639e-06 1.17261e-11 0.0436996 22.5712 0.676356 221910 2653.8 0.000239831 0.50958 0.16558 0 0.0981117 2.65015e-05 0.654288 0.226746 0.00253069 0.000253184 9.06714e-07 0.0130675 0.00457852 0.000395884 6.80998e-07 -1 3.51835e+07 9113.37 2.13727e+06 9567.01 6.05689e-09 0.00850908 221921 221921 4.02618e+07 0.0523085 1.23695e-05 0.697671 0.211667 0.00125964 0.000134988 4.23215e-07 0.0139345 0.00427418 0.000197053 0.0185406
 -0.00727615 3.64668e-06 1.18726e-11 0.0433809 22.9753 0.680581 221908 2663.53 0.000240617 0.511637 0.167583 0 0.0938968 2.56368e-05 0.657958 0.22669 0.0024593 0.000251853 9.13218e-07 0.0136496 0.00467581 0.000391672 7.0703e-07 -1 3.54323e+07 9152.53 2.16273e+06 9608.04 6.09558e-09 0.00862965 221919 221919 4.05479e+07 0.0499119 1.19302e-05 0.699488 0.210983 0.00122045 0.000133878 4.24978e-07 0.0145118 0.00435198 0.000194375 0.0191918
 -0.00727779 3.64699e-06 1.2021e-11 0.0430637 23.3869 0.68481 221905 2673.33 0.000241397 0.513675 0.169606 0 0.0897504 2.47858e-05 0.661535 0.226631 0.0023878 0.000250386 9.19964e-07 0.014255 0.00477596 0.000387468 7.34071e-07 -1 3.56818e+07 9192.19 2.18857e+06 9649.09 6.13431e-09 0.00875199 221917 221917 4.0835e+07 0.0475662 1.15e-05 0.701205 0.210302 0.00118145 0.000132703 4.26847e-07 0.0151105 0.004432 0.000191718 0.0198667
 -0.00727945 3.64729e-06 1.21712e-11 0.042748 23.8063 0.689042 221903 2683.19 0.000242171 0.515691 0.171649 0 0.0856763 2.39489e-05 0.665017 0.226569 0.00231627 0.000248792 9.26986e-07 0.0148845 0.00487906 0.000383278 7.62151e-07 -1 3.59319e+07 9232.36 2.21477e+06 9690.15 6.17308e-09 0.00887611 221915 221915 4.11231e+07 0.0452731 1.10789e-05 0.702816 0.209625 0.00114268 0.000131469 4.28837e-07 0.0157311 0.00451432 0.000189085 0.0205658
 -0.00728113 3.6476e-06 1.23233e-11 0.0424338 24.2336 0.693277 221900 2693.11 0.000242939 0.517686 0.173712 0 0.0816783 2.31265e-05 0.668398 0.226504 0.0022448 0.000247083 9.34319e-07 0.0155385 0.00498523 0.000379111 7.91299e-07 -1 3.61825e+07 9273.07 2.24135e+06 9731.21 6.21189e-09 0.00900206 221913 221913 4.14122e+07 0.043034 1.06671e-05 0.70432 0.208951 0.00110418 0.000130183 4.30963e-07 0.0163742 0.00459904 0.000186481 0.0212898
 -0.00728283 3.64792e-06 1.24774e-11 0.0421211 24.6689 0.697514 221898 2703.09 0.000243699 0.519658 0.175794 0 0.0777602 2.23192e-05 0.671674 0.226436 0.00217348 0.000245269 9.42e-07 0.0162178 0.00509457 0.000374972 8.21541e-07 -1 3.64337e+07 9314.34 2.2683e+06 9772.27 6.25075e-09 0.00912985 221911 221911 4.17021e+07 0.0408506 1.02648e-05 0.705714 0.20828 0.00106599 0.000128852 4.33242e-07 0.0170403 0.00468625 0.000183909 0.0220392
 -0.00728455 3.64824e-06 1.26333e-11 0.04181 25.1125 0.701754 221895 2713.13 0.000244453 0.521607 0.177894 0 0.0739258 2.15272e-05 0.67484 0.226364 0.00210238 0.000243362 9.50062e-07 0.0169228 0.00520721 0.000370869 8.52907e-07 -1 3.66854e+07 9356.19 2.29562e+06 9813.32 6.28964e-09 0.00925952 221908 221908 4.19929e+07 0.0387241 9.87201e-06 0.706995 0.207613 0.00102814 0.000127481 4.35689e-07 0.0177299 0.00477604 0.000181372 0.0228146
 -0.00728629 3.64856e-06 1.27913e-11 0.0415003 25.5644 0.705996 221893 2723.23 0.0002452 0.523531 0.180012 0 0.0701785 2.0751e-05 0.677893 0.226289 0.00203162 0.000241375 9.5854e-07 0.0176543 0.00532327 0.000366806 8.85424e-07 -1 3.69375e+07 9398.63 2.32333e+06 9854.36 6.32857e-09 0.0093911 221906 221906 4.22846e+07 0.036656 9.48882e-06 0.70816 0.20695 0.000990691 0.000126079 4.38319e-07 0.0184433 0.00486851 0.000178871 0.0236166
 -0.00728805 3.64888e-06 1.29512e-11 0.0411921 26.0248 0.710237 221890 2733.39 0.000245939 0.525429 0.182147 0 0.066522 1.9991e-05 0.680827 0.22621 0.00196126 0.000239321 9.67467e-07 0.0184128 0.00544287 0.000362788 9.19118e-07 -1 3.719e+07 9441.68 2.35141e+06 9895.38 6.36754e-09 0.00952462 221904 221904 4.2577e+07 0.0346475 9.11532e-06 0.709207 0.206291 0.000953667 0.000124651 4.41145e-07 0.0191811 0.00496377 0.00017641 0.0244457
 -0.00728984 3.64921e-06 1.31131e-11 0.0408855 26.4939 0.714478 221888 2743.61 0.000246669 0.5273 0.184299 0 0.0629596 1.92473e-05 0.68364 0.226126 0.0018914 0.000237213 9.76874e-07 0.0191988 0.00556615 0.00035882 9.54017e-07 -1 3.74428e+07 9485.36 2.37987e+06 9936.37 6.40654e-09 0.0096601 221902 221902 4.28702e+07 0.0326998 8.75156e-06 0.710134 0.205635 0.000917111 0.000123205 4.44182e-07 0.0199436 0.00506191 0.000173989 0.0253026
 -0.00729165 3.64955e-06 1.32771e-11 0.0405804 26.9719 0.71872 221885 2753.89 0.000247391 0.529143 0.186467 0 0.0594946 1.85205e-05 0.686328 0.226039 0.00182213 0.000235065 9.86793e-07 0.0200129 0.00569323 0.000354904 9.90146e-07 -1 3.76959e+07 9529.67 2.40872e+06 9977.34 6.44559e-09 0.00979758 221900 221900 4.31641e+07 0.030814 8.39759e-06 0.710939 0.204982 0.000881061 0.000121749 4.47442e-07 0.0207313 0.00516305 0.000171611 0.0261876
 -0.00729348 3.64989e-06 1.34432e-11 0.0402769 27.4588 0.722961 221883 2764.22 0.000248104 0.530956 0.188651 0 0.0561298 1.78106e-05 0.688886 0.225947 0.00175353 0.00023289 9.97252e-07 0.0208555 0.00582425 0.000351045 1.02753e-06 -1 3.79493e+07 9574.62 2.43795e+06 10018.3 6.48467e-09 0.00993709 221898 221898 4.34586e+07 0.028991 8.05345e-06 0.711619 0.204334 0.000845552 0.00012029 4.50936e-07 0.0215446 0.00526729 0.000169277 0.0271013
 -0.00729533 3.65023e-06 1.36113e-11 0.039975 27.9548 0.727199 221880 2774.6 0.000248808 0.532739 0.190849 0 0.0528682 1.71181e-05 0.691311 0.225851 0.0016857 0.000230702 1.00828e-06 0.0217273 0.00595935 0.000347244 1.06619e-06 -1 3.8203e+07 9620.23 2.46757e+06 10059.2 6.5238e-09 0.0100786 221896 221896 4.37538e+07 0.0272318 7.71915e-06 0.712172 0.203688 0.00081062 0.000118834 4.54675e-07 0.0223838 0.00537474 0.000166986 0.0280442
 -0.00729721 3.65057e-06 1.37816e-11 0.0396748 28.46 0.731435 221878 2785.03 0.000249501 0.534488 0.193063 0 0.0497125 1.64431e-05 0.693601 0.22575 0.00161871 0.000228515 1.01989e-06 0.0226286 0.00609867 0.000343502 1.10616e-06 -1 3.84568e+07 9666.49 2.49757e+06 10100 6.56297e-09 0.0102223 221894 221894 4.40496e+07 0.025537 7.3947e-06 0.712598 0.203047 0.000776302 0.000117389 4.58669e-07 0.0232493 0.00548551 0.00016474 0.0290168
 -0.00729911 3.65092e-06 1.3954e-11 0.0393763 28.9746 0.735669 221875 2795.51 0.000250183 0.536204 0.19529 0 0.0466648 1.57858e-05 0.695752 0.225644 0.00155265 0.000226341 1.03212e-06 0.0235598 0.00624234 0.000339821 1.14745e-06 -1 3.87108e+07 9713.4 2.52797e+06 10140.8 6.6022e-09 0.010368 221892 221892 4.4346e+07 0.0239073 7.08011e-06 0.712895 0.202408 0.000742629 0.000115962 4.62924e-07 0.0241413 0.00559972 0.000162538 0.0300194
 -0.00730103 3.65128e-06 1.41285e-11 0.0390796 29.4987 0.739897 221873 2806.03 0.000250854 0.537884 0.197531 0 0.0437273 1.51464e-05 0.697762 0.225534 0.00148761 0.000224195 1.04497e-06 0.0245215 0.00639053 0.0003362 1.19009e-06 -1 3.8965e+07 9760.96 2.55876e+06 10181.6 6.64149e-09 0.0105159 221890 221890 4.46429e+07 0.0223431 6.77535e-06 0.713062 0.201773 0.000709636 0.000114558 4.67448e-07 0.0250602 0.00571747 0.000160381 0.0310525
 -0.00730298 3.65164e-06 1.43053e-11 0.0387847 30.0324 0.744122 221870 2816.59 0.000251513 0.539526 0.199785 0 0.0409017 1.45251e-05 0.699628 0.225417 0.00142366 0.000222089 1.05846e-06 0.025514 0.00654336 0.000332639 1.2341e-06 -1 3.92193e+07 9809.16 2.58995e+06 10222.2 6.68084e-09 0.010666 221888 221888 4.49403e+07 0.0208446 6.48041e-06 0.713097 0.201141 0.000677352 0.000113185 4.72244e-07 0.0260062 0.00583888 0.000158267 0.0321164
 -0.00730495 3.652e-06 1.44843e-11 0.0384918 30.5758 0.748338 221868 2827.19 0.000252158 0.541128 0.202052 0 0.0381896 1.3922e-05 0.70135 0.225296 0.00136088 0.000220035 1.07261e-06 0.0265376 0.00670099 0.000329138 1.27949e-06 -1 3.94736e+07 9857.99 2.62154e+06 10262.9 6.72026e-09 0.0108182 221886 221886 4.52381e+07 0.019412 6.19523e-06 0.713001 0.200512 0.000645807 0.000111847 4.77314e-07 0.0269795 0.00596405 0.000156195 0.0332115
 -0.00730694 3.65237e-06 1.46656e-11 0.0382009 31.1291 0.75255 221865 2837.81 0.000252789 0.542688 0.204331 0 0.0355921 1.33371e-05 0.702925 0.225168 0.00129935 0.000218044 1.0874e-06 0.0275926 0.00686356 0.000325694 1.32629e-06 -1 3.97281e+07 9907.42 2.65352e+06 10303.4 6.75977e-09 0.0109726 221884 221884 4.55365e+07 0.0180453 5.91978e-06 0.712772 0.199885 0.000615029 0.000110551 4.8266e-07 0.0279803 0.0060931 0.000154165 0.034338
 -0.00730896 3.65275e-06 1.48491e-11 0.0379121 31.6922 0.756751 221863 2848.46 0.000253406 0.544205 0.206622 0 0.0331098 1.27706e-05 0.704352 0.225035 0.00123914 0.000216126 1.10285e-06 0.0286794 0.00703122 0.000322304 1.3745e-06 -1 3.99827e+07 9957.45 2.68591e+06 10343.9 6.79936e-09 0.0111292 221882 221882 4.58352e+07 0.0167443 5.65399e-06 0.712411 0.199261 0.000585045 0.000109301 4.88279e-07 0.0290087 0.00622613 0.000152174 0.0354962
 -0.00731101 3.65312e-06 1.5035e-11 0.0376256 32.2652 0.760943 221860 2859.13 0.000254006 0.545675 0.208925 0 0.0307433 1.22225e-05 0.70563 0.224896 0.00118032 0.000214291 1.11895e-06 0.0297982 0.0072041 0.000318968 1.42415e-06 -1 4.02373e+07 10008 2.7187e+06 10384.4 6.83907e-09 0.0112881 221880 221880 4.61344e+07 0.0155086 5.39778e-06 0.711917 0.19864 0.000555879 0.000108102 4.94167e-07 0.0300649 0.00636325 0.000150222 0.0366864
 -0.00731308 3.65351e-06 1.52232e-11 0.0373414 32.8483 0.765125 221858 2869.81 0.00025459 0.547097 0.21124 0 0.0284925 1.16929e-05 0.70676 0.22475 0.00112296 0.000212547 1.13569e-06 0.0309492 0.00738236 0.000315681 1.47525e-06 -1 4.0492e+07 10059.1 2.75189e+06 10424.7 6.87888e-09 0.0114493 221878 221878 4.64339e+07 0.0143376 5.15109e-06 0.711292 0.19802 0.000527553 0.000106957 5.00316e-07 0.0311488 0.00650456 0.000148306 0.0379086
 -0.00731517 3.65389e-06 1.54138e-11 0.0370597 33.4415 0.769295 221855 2880.5 0.000255155 0.548468 0.213565 0 0.0263571 1.11816e-05 0.707741 0.224599 0.00106711 0.000210902 1.15304e-06 0.0321325 0.00756612 0.000312439 1.52781e-06 -1 4.07468e+07 10110.7 2.78549e+06 10465 6.91883e-09 0.0116127 221876 221876 4.67338e+07 0.0132306 4.9138e-06 0.710536 0.197402 0.000500088 0.00010587 5.06717e-07 0.0322606 0.00665015 0.000146424 0.039163
 -0.0073173 3.65429e-06 1.56068e-11 0.0367806 34.0448 0.773451 221853 2891.19 0.000255701 0.549786 0.215901 0 0.0243364 1.06887e-05 0.708574 0.22444 0.00101283 0.000209362 1.17099e-06 0.0333483 0.00775552 0.00030924 1.58183e-06 -1 4.10017e+07 10162.8 2.8195e+06 10505.2 6.95892e-09 0.0117784 221874 221874 4.70341e+07 0.0121867 4.68582e-06 0.70965 0.196785 0.000473502 0.000104842 5.13357e-07 0.0334003 0.00680012 0.000144573 0.0404497
 -0.00731944 3.65468e-06 1.58023e-11 0.0365041 34.6582 0.77759 221851 2901.87 0.000256226 0.551047 0.218249 0 0.0224292 1.02141e-05 0.709261 0.224275 0.000960177 0.000207931 1.18949e-06 0.0345967 0.00795069 0.000306078 1.63734e-06 -1 4.12567e+07 10215.3 2.85391e+06 10545.3 6.99916e-09 0.0119464 221873 221873 4.73347e+07 0.0112047 4.46703e-06 0.708636 0.196169 0.000447811 0.000103876 5.20222e-07 0.0345676 0.00695455 0.000142752 0.0417687
 -0.00732162 3.65508e-06 1.60002e-11 0.0362305 35.2818 0.781713 221848 2912.53 0.00025673 0.55225 0.220606 0 0.020634 9.75769e-06 0.709801 0.224104 0.000909195 0.000206611 1.20852e-06 0.0358778 0.00815175 0.000302949 1.69432e-06 -1 4.15119e+07 10268.1 2.88874e+06 10585.4 7.03958e-09 0.0121168 221871 221871 4.76357e+07 0.0102835 4.25731e-06 0.707494 0.195554 0.000423029 0.000102972 5.27292e-07 0.0357626 0.00711351 0.000140958 0.04312
 -0.00732382 3.65549e-06 1.62006e-11 0.0359598 35.9155 0.785818 221846 2923.18 0.00025721 0.553392 0.222974 0 0.0189489 9.31934e-06 0.710198 0.223925 0.000859925 0.000205406 1.22803e-06 0.0371914 0.00835882 0.00029985 1.7528e-06 -1 4.17672e+07 10321.2 2.92397e+06 10625.3 7.08019e-09 0.0122894 221869 221869 4.79371e+07 0.00942148 4.05651e-06 0.706228 0.19494 0.000399165 0.000102131 5.34546e-07 0.036985 0.00727709 0.000139188 0.0445034
 -0.00732605 3.6559e-06 1.64035e-11 0.0356923 36.5593 0.789904 221844 2933.79 0.000257667 0.55447 0.225353 0 0.0173716 8.89888e-06 0.710454 0.223739 0.000812403 0.000204315 1.24797e-06 0.0385377 0.00857201 0.000296774 1.81276e-06 -1 4.20226e+07 10374.5 2.9596e+06 10665.2 7.12101e-09 0.0124644 221868 221868 4.82388e+07 0.00861716 3.86449e-06 0.70484 0.194325 0.000376229 0.000101352 5.41961e-07 0.0382346 0.00744533 0.000137441 0.0459187
 -0.00732831 3.65632e-06 1.6609e-11 0.0354279 37.2133 0.793967 221841 2944.37 0.000258097 0.555481 0.227741 0 0.0158995 8.49612e-06 0.710571 0.223546 0.000766656 0.000203336 1.26828e-06 0.0399164 0.00879141 0.000293719 1.8742e-06 -1 4.22783e+07 10428 2.99565e+06 10704.9 7.16205e-09 0.0126417 221866 221866 4.85408e+07 0.00786874 3.68108e-06 0.703331 0.19371 0.000354225 0.000100634 5.4951e-07 0.0395112 0.00761829 0.000135712 0.0473658
 -0.00733059 3.65674e-06 1.68171e-11 0.0351668 37.8773 0.798004 221839 2954.9 0.000258501 0.556424 0.23014 0 0.0145296 8.11083e-06 0.710553 0.223346 0.000722708 0.000202467 1.28889e-06 0.0413274 0.0090171 0.000290678 1.93714e-06 -1 4.25343e+07 10481.7 3.03209e+06 10744.6 7.20334e-09 0.0128213 221864 221864 4.88432e+07 0.00717434 3.50611e-06 0.701706 0.193094 0.000333156 9.99752e-05 5.57163e-07 0.0408144 0.00779601 0.000134 0.0488444
 -0.00733291 3.65717e-06 1.70278e-11 0.0349092 38.5513 0.802017 221837 2965.38 0.000258877 0.557295 0.232548 0 0.0132586 7.74274e-06 0.710402 0.223138 0.000680575 0.000201705 1.30973e-06 0.0427705 0.00924918 0.000287649 2.00155e-06 -1 4.27906e+07 10535.3 3.06894e+06 10784.2 7.24488e-09 0.0130033 221863 221863 4.9146e+07 0.00653193 3.33941e-06 0.699966 0.192477 0.000313022 9.93727e-05 5.6489e-07 0.0421438 0.00797853 0.000132303 0.050354
 -0.00733525 3.6576e-06 1.72412e-11 0.0346552 39.2353 0.806005 221835 2975.8 0.000259223 0.558092 0.234966 0 0.012083 7.39156e-06 0.710124 0.222923 0.000640265 0.000201042 1.33073e-06 0.0442455 0.0094877 0.000284626 2.06743e-06 -1 4.30471e+07 10589 3.10618e+06 10823.7 7.2867e-09 0.0131876 221861 221861 4.94491e+07 0.00593936 3.18077e-06 0.698116 0.191858 0.000293819 9.88233e-05 5.72655e-07 0.043499 0.00816585 0.000130618 0.0518943
 -0.00733762 3.65804e-06 1.74573e-11 0.0344049 39.9292 0.809962 221833 2986.14 0.000259539 0.558813 0.237393 0 0.010999 7.05698e-06 0.709721 0.222701 0.000601782 0.000200474 1.35181e-06 0.0457521 0.00973273 0.000281606 2.13477e-06 -1 4.33041e+07 10642.5 3.14381e+06 10863 7.32882e-09 0.0133742 221860 221860 4.97526e+07 0.00539442 3.02999e-06 0.696159 0.191238 0.000275541 9.83232e-05 5.80425e-07 0.0448795 0.00835799 0.000128943 0.0534648
 -0.00734002 3.65848e-06 1.76762e-11 0.0341583 40.6329 0.813892 221831 2996.42 0.000259823 0.559456 0.239829 0 0.0100025 6.73863e-06 0.709199 0.22247 0.00056512 0.00019999 1.37289e-06 0.0472898 0.00998429 0.000278586 2.20356e-06 -1 4.35615e+07 10695.9 3.18183e+06 10902.2 7.37126e-09 0.0135632 221859 221859 5.00565e+07 0.00489476 2.88687e-06 0.694099 0.190615 0.000258179 9.7868e-05 5.88162e-07 0.0462847 0.00855495 0.000127276 0.0550649
 -0.00734245 3.65893e-06 1.78978e-11 0.0339156 41.3464 0.817789 221829 3006.6 0.000260075 0.560019 0.242275 0 0.00908926 6.43614e-06 0.708562 0.222233 0.000530269 0.000199584 1.39387e-06 0.0488584 0.0102424 0.000275562 2.27379e-06 -1 4.38194e+07 10749 3.22022e+06 10941.3 7.41402e-09 0.0137545 221858 221858 5.03608e+07 0.00443802 2.75117e-06 0.691939 0.18999 0.00024172 9.74529e-05 5.95829e-07 0.047714 0.00875668 0.000125616 0.0566938
 -0.00734492 3.65939e-06 1.81222e-11 0.0336768 42.0695 0.821653 221827 3016.7 0.000260293 0.5605 0.244728 0 0.00825493 6.14908e-06 0.707814 0.221988 0.000497209 0.000199245 1.41467e-06 0.0504572 0.0105071 0.000272532 2.34542e-06 -1 4.40777e+07 10801.8 3.25899e+06 10980.3 7.45714e-09 0.0139482 221856 221856 5.06656e+07 0.00402175 2.62267e-06 0.689685 0.189362 0.00022615 9.70728e-05 6.03388e-07 0.0491667 0.00896317 0.000123961 0.058351
 -0.00734741 3.65985e-06 1.83494e-11 0.033442 42.8022 0.825481 221825 3026.7 0.000260476 0.560898 0.24719 0 0.00749503 5.87702e-06 0.706962 0.221735 0.000465917 0.000198963 1.43521e-06 0.0520857 0.0107784 0.000269494 2.41845e-06 -1 4.43367e+07 10854.2 3.29811e+06 11019.1 7.50061e-09 0.0141442 221855 221855 5.09707e+07 0.0036435 2.50112e-06 0.68734 0.18873 0.000211451 9.67223e-05 6.10802e-07 0.0506421 0.00917436 0.000122309 0.0600355
 -0.00734993 3.66031e-06 1.85795e-11 0.0332113 43.5445 0.829272 221823 3036.59 0.000260624 0.561212 0.249658 0 0.006805 5.6195e-06 0.70601 0.221475 0.000436361 0.000198727 1.45539e-06 0.0537434 0.0110562 0.000266446 2.49284e-06 -1 4.45962e+07 10906.1 3.33758e+06 11057.8 7.54447e-09 0.0143425 221854 221854 5.12762e+07 0.00330081 2.38629e-06 0.68491 0.188096 0.000197604 9.63958e-05 6.18033e-07 0.0521393 0.00939019 0.000120661 0.0617466
 -0.00735248 3.66079e-06 1.88126e-11 0.0329847 44.2962 0.833027 221821 3046.38 0.000260736 0.56144 0.252134 0 0.00618027 5.37603e-06 0.704963 0.221207 0.000408505 0.000198526 1.47513e-06 0.0554296 0.0113405 0.000263387 2.56857e-06 -1 4.48563e+07 10957.5 3.37739e+06 11096.3 7.58871e-09 0.0145432 221853 221853 5.15822e+07 0.00299122 2.2779e-06 0.682398 0.187457 0.000184584 9.60877e-05 6.25045e-07 0.0536574 0.00961057 0.000119015 0.0634832
 -0.00735507 3.66126e-06 1.90486e-11 0.0327623 45.0572 0.836743 221819 3056.05 0.000260811 0.561583 0.254615 0 0.00561626 5.14611e-06 0.703827 0.220932 0.000382307 0.00019835 1.49435e-06 0.0571434 0.0116312 0.000260318 2.64561e-06 -1 4.5117e+07 11008.3 3.41752e+06 11134.6 7.63336e-09 0.0147462 221852 221852 5.18886e+07 0.0027123 2.17571e-06 0.679809 0.186815 0.000172369 9.57925e-05 6.31805e-07 0.0551956 0.00983541 0.00011737 0.0652442
 -0.00735769 3.66175e-06 1.92876e-11 0.032544 45.8276 0.84042 221817 3065.6 0.00026085 0.561639 0.257102 0 0.00510846 4.9292e-06 0.702607 0.22065 0.000357718 0.000198187 1.51297e-06 0.0588842 0.0119283 0.000257237 2.72391e-06 -1 4.53784e+07 11058.4 3.45795e+06 11172.8 7.67843e-09 0.0149515 221851 221851 5.21954e+07 0.00246168 2.07946e-06 0.677148 0.186169 0.000160931 9.55047e-05 6.38282e-07 0.0567528 0.0100646 0.000115728 0.0670287
 -0.00736034 3.66224e-06 1.95296e-11 0.03233 46.6072 0.844057 221815 3075.03 0.000260852 0.56161 0.259592 0 0.00465245 4.72479e-06 0.701308 0.220361 0.000334689 0.000198027 1.53093e-06 0.060651 0.0122316 0.000254147 2.80346e-06 -1 4.56405e+07 11107.9 3.49868e+06 11210.7 7.72392e-09 0.0151592 221851 221851 5.25026e+07 0.00223704 1.98887e-06 0.674421 0.185519 0.000150241 9.52192e-05 6.44446e-07 0.0583279 0.010298 0.000114088 0.0688353
 -0.00736302 3.66273e-06 1.97747e-11 0.0321201 47.396 0.847653 221814 3084.33 0.000260817 0.561496 0.262086 0 0.0042439 4.53233e-06 0.699937 0.220065 0.000313161 0.00019786 1.54815e-06 0.0624429 0.0125411 0.000251047 2.88419e-06 -1 4.59032e+07 11156.5 3.53967e+06 11248.4 7.76984e-09 0.0153692 221850 221850 5.28101e+07 0.00203614 1.90369e-06 0.671631 0.184865 0.000140271 9.49311e-05 6.50271e-07 0.05992 0.0105355 0.000112451 0.0706629
