pos.x pos.y vol rho vel.x vel.y p a mu k shock-detector massf-N2 massf-O2 massf-N massf-O massf-NO dt_subcycle e T dt_local
 -0.152625 0.00014752 2.60973e-13 0.0177409 2.9118 1.34696 29480.2 1552.33 0.000119826 0.238427 0 0.48547 6.58117e-06 0.279782 0.234441 0.000300326 -1 1.61593e+07 3845.75 1.38375e-07
 -0.152619 0.000147489 2.59059e-13 0.0179365 2.77199 1.32155 29480.3 1543.93 0.000118903 0.236422 0 0.486837 6.76292e-06 0.278418 0.234443 0.000295261 -1 1.60768e+07 3807.39 1.38194e-07
 -0.152613 0.000147459 2.57158e-13 0.0181375 2.63601 1.29599 29480.4 1535.43 0.000117971 0.234402 0 0.488201 6.9623e-06 0.277056 0.234445 0.000290889 -1 1.59943e+07 3768.74 1.38026e-07
 -0.152607 0.000147428 2.5527e-13 0.018344 2.50383 1.27026 29480.5 1526.84 0.000117031 0.232364 0 0.48956 7.18042e-06 0.275698 0.234447 0.000287211 -1 1.59115e+07 3729.79 1.3787e-07
 -0.152601 0.000147398 2.53397e-13 0.0185565 2.37542 1.24437 29480.6 1518.14 0.000116083 0.23031 0 0.490917 7.41854e-06 0.274344 0.234448 0.000284231 -1 1.58287e+07 3690.53 1.37727e-07
 -0.152595 0.000147368 2.51537e-13 0.0187752 2.25074 1.21831 29480.7 1509.34 0.000115126 0.228238 0 0.492269 7.67808e-06 0.272992 0.234449 0.000281953 -1 1.57457e+07 3650.95 1.37598e-07
 -0.15259 0.000147338 2.49691e-13 0.0190004 2.12977 1.19209 29480.8 1500.43 0.00011416 0.226147 0 0.493617 7.96063e-06 0.271644 0.23445 0.000280382 -1 1.56625e+07 3611.05 1.37483e-07
 -0.152584 0.000147308 2.47858e-13 0.0192325 2.01248 1.16569 29480.9 1491.4 0.000113185 0.224037 0 0.494962 8.268e-06 0.2703 0.23445 0.000279525 -1 1.55791e+07 3570.81 1.37382e-07
 -0.152578 0.000147279 2.46038e-13 0.0194718 1.89883 1.13911 29481 1482.26 0.0001122 0.221907 0 0.496302 8.60223e-06 0.26896 0.23445 0.000279389 -1 1.54956e+07 3530.21 1.37297e-07
 -0.152572 0.000147249 2.44231e-13 0.0197187 1.78879 1.11236 29481 1473 0.000111206 0.219757 0 0.497639 8.96561e-06 0.267623 0.234449 0.000279984 -1 1.54119e+07 3489.25 1.37227e-07
 -0.152567 0.00014722 2.42438e-13 0.0199736 1.68234 1.08542 29481.1 1463.6 0.0001102 0.217585 0 0.498971 9.36073e-06 0.266291 0.234448 0.000281319 -1 1.5328e+07 3447.9 1.37174e-07
 -0.152561 0.000147191 2.40658e-13 0.0202371 1.57944 1.05829 29481.2 1454.08 0.000109184 0.215391 0 0.500298 9.79049e-06 0.264962 0.234446 0.000283408 -1 1.52439e+07 3406.16 1.37138e-07
 -0.152556 0.000147163 2.3889e-13 0.0205096 1.48006 1.03097 29481.3 1444.42 0.000108156 0.213174 0 0.501621 1.02582e-05 0.263638 0.234444 0.000286266 -1 1.51596e+07 3364.01 1.3712e-07
 -0.15255 0.000147134 2.37136e-13 0.0207917 1.38418 1.00345 29481.4 1434.62 0.000107117 0.210931 0 0.502939 1.07675e-05 0.262319 0.234442 0.000289912 -1 1.50751e+07 3321.43 1.37122e-07
 -0.152545 0.000147106 2.35394e-13 0.021084 1.29176 0.975727 29481.5 1424.67 0.000106064 0.208664 0 0.504252 1.13225e-05 0.261003 0.234439 0.000294367 -1 1.49903e+07 3278.39 1.37143e-07
 -0.152539 0.000147078 2.33665e-13 0.0213872 1.20277 0.947793 29481.6 1414.56 0.000104999 0.206369 0 0.50556 1.19279e-05 0.259693 0.234436 0.000299656 -1 1.49052e+07 3234.89 1.37186e-07
 -0.152534 0.00014705 2.31948e-13 0.021702 1.11719 0.919644 29481.7 1404.28 0.00010392 0.204046 0 0.506862 1.25889e-05 0.258388 0.234432 0.000305808 -1 1.48199e+07 3190.88 1.37251e-07
 -0.152529 0.000147022 2.30244e-13 0.0220292 1.03499 0.891272 29481.7 1393.83 0.000102826 0.201693 0 0.508159 1.33115e-05 0.257088 0.234427 0.000312858 -1 1.47343e+07 3146.36 1.3734e-07
 -0.152523 0.000146995 2.28553e-13 0.0223697 0.956144 0.86267 29481.8 1383.2 0.000101718 0.199309 0 0.509449 1.4102e-05 0.255794 0.234422 0.000320845 -1 1.46484e+07 3101.28 1.37454e-07
 -0.152518 0.000146967 2.26873e-13 0.0227246 0.880615 0.833831 29481.9 1372.38 0.000100592 0.196892 0 0.510733 1.4968e-05 0.254505 0.234416 0.000329815 -1 1.45622e+07 3055.62 1.37594e-07
 -0.152513 0.00014694 2.25206e-13 0.0230948 0.80838 0.804745 29482 1361.35 9.94502e-05 0.194439 0 0.512011 1.59176e-05 0.253223 0.23441 0.000339822 -1 1.44756e+07 3009.35 1.37764e-07
 -0.152508 0.000146913 2.23551e-13 0.0234817 0.739412 0.775403 29482.1 1350.11 9.82898e-05 0.191949 0 0.513281 1.69601e-05 0.251948 0.234403 0.000350926 -1 1.43887e+07 2962.43 1.37964e-07
 -0.152502 0.000146887 2.21908e-13 0.0238867 0.673684 0.745796 29482.1 1338.64 9.71099e-05 0.189419 0 0.514543 1.81057e-05 0.25068 0.234396 0.000363198 -1 1.43014e+07 2914.81 1.38197e-07
 -0.152497 0.00014686 2.20277e-13 0.0243113 0.611171 0.715913 29482.2 1326.92 9.59093e-05 0.186847 0 0.515797 1.93659e-05 0.24942 0.234387 0.000376721 -1 1.42137e+07 2866.46 1.38465e-07
 -0.152492 0.000146834 2.18658e-13 0.0247573 0.551845 0.68574 29482.3 1314.94 9.46866e-05 0.184229 0 0.517042 2.07534e-05 0.248168 0.234378 0.000391586 -1 1.41256e+07 2817.32 1.38772e-07
 -0.152487 0.000146808 2.17051e-13 0.0252268 0.495682 0.655266 29482.4 1302.68 9.344e-05 0.181562 0 0.518277 2.22821e-05 0.246925 0.234368 0.000407903 -1 1.40371e+07 2767.33 1.3912e-07
 -0.152482 0.000146782 2.15455e-13 0.0257219 0.442657 0.624475 29482.4 1290.12 9.21679e-05 0.178843 0 0.519501 2.39676e-05 0.245693 0.234356 0.000425795 -1 1.3948e+07 2716.44 1.39513e-07
 -0.152477 0.000146756 2.13871e-13 0.0262455 0.392747 0.593351 29482.5 1277.23 9.08681e-05 0.176067 0 0.520713 2.58267e-05 0.244472 0.234344 0.000445402 -1 1.38585e+07 2664.56 1.39956e-07
 -0.152472 0.00014673 2.12299e-13 0.0268005 0.345927 0.561877 29482.6 1263.98 8.95383e-05 0.173229 0 0.521912 2.78779e-05 0.243262 0.23433 0.000466888 -1 1.37684e+07 2611.63 1.40454e-07
 -0.152467 0.000146705 2.10738e-13 0.0273906 0.302175 0.530034 29482.7 1250.36 8.81759e-05 0.170325 0 0.523097 3.01408e-05 0.242067 0.234316 0.000490438 -1 1.36777e+07 2557.55 1.41011e-07
 -0.152462 0.000146679 2.09188e-13 0.02802 0.261469 0.497797 29482.7 1236.31 8.67777e-05 0.167347 0 0.524266 3.26363e-05 0.240886 0.234299 0.000516261 -1 1.35864e+07 2502.22 1.41635e-07
 -0.152458 0.000146654 2.0765e-13 0.0286936 0.223786 0.465144 29482.8 1221.8 8.53403e-05 0.16429 0 0.525416 3.53865e-05 0.239723 0.234282 0.000544598 -1 1.34944e+07 2445.51 1.42333e-07
 -0.152453 0.000146629 2.06123e-13 0.0294176 0.189107 0.432045 29482.8 1206.77 8.38595e-05 0.161143 0 0.526545 3.84131e-05 0.238579 0.234262 0.000575718 -1 1.34018e+07 2387.29 1.43116e-07
 -0.152448 0.000146605 2.04607e-13 0.030199 0.157412 0.398468 29482.9 1191.18 8.23305e-05 0.157898 0 0.527651 4.17378e-05 0.237457 0.23424 0.00060992 -1 1.33083e+07 2327.4 1.43993e-07
 -0.152443 0.00014658 2.03102e-13 0.0310468 0.128681 0.364376 29483 1174.96 8.07476e-05 0.154543 0 0.52873 4.53795e-05 0.23636 0.234217 0.000647532 -1 1.32141e+07 2265.64 1.44979e-07
 -0.152439 0.000146556 2.01608e-13 0.0319719 0.102895 0.329726 29483 1158.01 7.91038e-05 0.151065 0 0.529777 4.93531e-05 0.235294 0.234191 0.000688904 -1 1.3119e+07 2201.79 1.46089e-07
 -0.152434 0.000146531 2.00125e-13 0.0329881 0.0800383 0.294465 29483.1 1140.24 7.73909e-05 0.147445 0 0.530788 5.36652e-05 0.234262 0.234162 0.000734387 -1 1.3023e+07 2135.57 1.47346e-07
 -0.152429 0.000146507 1.98653e-13 0.0341131 0.0600922 0.258536 29483.1 1121.53 7.55985e-05 0.143665 0 0.531756 5.83093e-05 0.23327 0.234131 0.000784298 -1 1.29259e+07 2066.64 1.48775e-07
 -0.152425 0.000146483 1.97192e-13 0.0353698 0.0430407 0.221864 29483.2 1101.73 7.37137e-05 0.139697 0 0.532673 6.32576e-05 0.232329 0.234097 0.00083885 -1 1.28277e+07 1994.59 1.5041e-07
 -0.15242 0.00014646 1.95741e-13 0.0367891 0.0288664 0.184362 29483.2 1080.62 7.17199e-05 0.13551 0 0.533527 6.84482e-05 0.231447 0.23406 0.00089801 -1 1.27284e+07 1918.89 1.52297e-07
 -0.152416 0.000146436 1.94301e-13 0.0384134 0.0175546 0.145923 29483.3 1057.96 6.95954e-05 0.13106 0 0.534306 7.37658e-05 0.230638 0.234021 0.000961233 -1 1.26277e+07 1838.85 1.54496e-07
 -0.152411 0.000146413 1.92871e-13 0.0403031 0.00907012 0.106407 29483.3 1033.39 6.7311e-05 0.126289 0 0.53499 7.90103e-05 0.229923 0.233981 0.00102692 -1 1.25257e+07 1753.57 1.57094e-07
 -0.152407 0.00014639 1.91452e-13 0.0425479 0.00345442 0.0656321 29483.4 1006.4 6.48256e-05 0.121118 0 0.535555 8.38441e-05 0.229328 0.233942 0.00109134 -1 1.24221e+07 1661.8 1.60219e-07
 -0.152402 0.000146367 1.90043e-13 0.0452887 0.0003146 0.0233763 29483.4 976.287 6.2079e-05 0.115431 0 0.535966 8.7701e-05 0.228891 0.233908 0.00114627 -1 1.23169e+07 1561.75 1.62654e-07
